meter_name,read_at,unit,value
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),21/08/2020 00:00:00 +1000,kWh,5.1
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),22/08/2020 00:00:00 +1000,kWh,0.4
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),23/08/2020 00:00:00 +1000,kWh,0.5
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),24/08/2020 00:00:00 +1000,kWh,0.3
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),25/08/2020 00:00:00 +1000,kWh,0.7
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),26/08/2020 00:00:00 +1000,kWh,0.3
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),27/08/2020 00:00:00 +1000,kWh,1.4
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),28/08/2020 00:00:00 +1000,kWh,24.1
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),29/08/2020 00:00:00 +1000,kWh,0.0
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),30/08/2020 00:00:00 +1000,kWh,0.0
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),31/08/2020 00:00:00 +1000,kWh,0.0
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),01/09/2020 00:00:00 +1000,kWh,0.0
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),02/09/2020 00:00:00 +1000,kWh,0.0
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),03/09/2020 00:00:00 +1000,kWh,22.4
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),04/09/2020 00:00:00 +1000,kWh,12.9
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),05/09/2020 00:00:00 +1000,kWh,0.0
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),06/09/2020 00:00:00 +1000,kWh,0.0
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),07/09/2020 00:00:00 +1000,kWh,0.0
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),08/09/2020 00:00:00 +1000,kWh,0.0
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),09/09/2020 00:00:00 +1000,kWh,0.0
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),10/09/2020 00:00:00 +1000,kWh,14.9
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),11/09/2020 00:00:00 +1000,kWh,0.0
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),12/09/2020 00:00:00 +1000,kWh,0.0
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),13/09/2020 00:00:00 +1000,kWh,0.0
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),14/09/2020 00:00:00 +1000,kWh,60.8
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),15/09/2020 00:00:00 +1000,kWh,0.0
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),16/09/2020 00:00:00 +1000,kWh,0.0
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),17/09/2020 00:00:00 +1000,kWh,0.0
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),18/09/2020 00:00:00 +1000,kWh,16.0
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),19/09/2020 00:00:00 +1000,kWh,25.5
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),20/09/2020 00:00:00 +1000,kWh,0.0
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),21/09/2020 00:00:00 +1000,kWh,22.8
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),22/09/2020 00:00:00 +1000,kWh,28.2
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),23/09/2020 00:00:00 +1000,kWh,26.5
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),24/09/2020 00:00:00 +1000,kWh,28.5
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),25/09/2020 00:00:00 +1000,kWh,27.9
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),26/09/2020 00:00:00 +1000,kWh,20.7
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),27/09/2020 00:00:00 +1000,kWh,0.0
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),28/09/2020 00:00:00 +1000,kWh,25.9
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),29/09/2020 00:00:00 +1000,kWh,29.9
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),30/09/2020 00:00:00 +1000,kWh,29.0
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),01/10/2020 00:00:00 +1000,kWh,32.9
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),02/10/2020 00:00:00 +1000,kWh,28.6
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),03/10/2020 00:00:00 +1000,kWh,2.9
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),04/10/2020 00:00:00 +1000,kWh,2.8
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),05/10/2020 00:00:00 +1100,kWh,31.8
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),06/10/2020 00:00:00 +1100,kWh,31.7
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),07/10/2020 00:00:00 +1100,kWh,34.3
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),08/10/2020 00:00:00 +1100,kWh,32.7
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),09/10/2020 00:00:00 +1100,kWh,36.4
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),10/10/2020 00:00:00 +1100,kWh,5.2
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),11/10/2020 00:00:00 +1100,kWh,15.1
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),12/10/2020 00:00:00 +1100,kWh,41.8
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),13/10/2020 00:00:00 +1100,kWh,40.2
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),14/10/2020 00:00:00 +1100,kWh,40.7
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),15/10/2020 00:00:00 +1100,kWh,43.2
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),16/10/2020 00:00:00 +1100,kWh,40.7
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),17/10/2020 00:00:00 +1100,kWh,4.1
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),18/10/2020 00:00:00 +1100,kWh,4.1
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),19/10/2020 00:00:00 +1100,kWh,31.5
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),20/10/2020 00:00:00 +1100,kWh,39.0
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),21/10/2020 00:00:00 +1100,kWh,33.6
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),22/10/2020 00:00:00 +1100,kWh,10.6
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),23/10/2020 00:00:00 +1100,kWh,27.8
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),24/10/2020 00:00:00 +1100,kWh,10.7
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),25/10/2020 00:00:00 +1100,kWh,10.6
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),26/10/2020 00:00:00 +1100,kWh,43.4
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),27/10/2020 00:00:00 +1100,kWh,38.5
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),28/10/2020 00:00:00 +1100,kWh,38.8
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),29/10/2020 00:00:00 +1100,kWh,35.2
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),30/10/2020 00:00:00 +1100,kWh,36.7
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),31/10/2020 00:00:00 +1100,kWh,10.0
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),01/11/2020 00:00:00 +1100,kWh,10.1
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),02/11/2020 00:00:00 +1100,kWh,36.2
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),03/11/2020 00:00:00 +1100,kWh,42.1
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),04/11/2020 00:00:00 +1100,kWh,47.2
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),05/11/2020 00:00:00 +1100,kWh,40.2
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),06/11/2020 00:00:00 +1100,kWh,46.4
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),07/11/2020 00:00:00 +1100,kWh,13.3
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),08/11/2020 00:00:00 +1100,kWh,13.3
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),09/11/2020 00:00:00 +1100,kWh,38.4
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),10/11/2020 00:00:00 +1100,kWh,33.8
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),11/11/2020 00:00:00 +1100,kWh,42.8
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),12/11/2020 00:00:00 +1100,kWh,36.7
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),13/11/2020 00:00:00 +1100,kWh,9.2
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),14/11/2020 00:00:00 +1100,kWh,9.2
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),15/11/2020 00:00:00 +1100,kWh,8.9
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),16/11/2020 00:00:00 +1100,kWh,46.4
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),17/11/2020 00:00:00 +1100,kWh,39.9
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),18/11/2020 00:00:00 +1100,kWh,52.5
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),19/11/2020 00:00:00 +1100,kWh,50.6
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),20/11/2020 00:00:00 +1100,kWh,55.2
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),21/11/2020 00:00:00 +1100,kWh,25.2
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),22/11/2020 00:00:00 +1100,kWh,25.0
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),23/11/2020 00:00:00 +1100,kWh,38.2
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),24/11/2020 00:00:00 +1100,kWh,48.5
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),25/11/2020 00:00:00 +1100,kWh,52.9
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),26/11/2020 00:00:00 +1100,kWh,54.1
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),27/11/2020 00:00:00 +1100,kWh,44.7
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),28/11/2020 00:00:00 +1100,kWh,18.5
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),29/11/2020 00:00:00 +1100,kWh,18.5
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),30/11/2020 00:00:00 +1100,kWh,32.3
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),01/12/2020 00:00:00 +1100,kWh,46.0
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),02/12/2020 00:00:00 +1100,kWh,39.8
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),03/12/2020 00:00:00 +1100,kWh,42.2
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),04/12/2020 00:00:00 +1100,kWh,41.8
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),05/12/2020 00:00:00 +1100,kWh,15.2
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),06/12/2020 00:00:00 +1100,kWh,15.0
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),07/12/2020 00:00:00 +1100,kWh,41.7
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),08/12/2020 00:00:00 +1100,kWh,28.9
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),09/12/2020 00:00:00 +1100,kWh,40.0
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),10/12/2020 00:00:00 +1100,kWh,33.2
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),11/12/2020 00:00:00 +1100,kWh,36.1
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),12/12/2020 00:00:00 +1100,kWh,9.7
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),13/12/2020 00:00:00 +1100,kWh,9.8
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),14/12/2020 00:00:00 +1100,kWh,36.3
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),15/12/2020 00:00:00 +1100,kWh,41.3
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),16/12/2020 00:00:00 +1100,kWh,45.0
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),17/12/2020 00:00:00 +1100,kWh,56.6
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),18/12/2020 00:00:00 +1100,kWh,50.0
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),19/12/2020 00:00:00 +1100,kWh,16.7
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),20/12/2020 00:00:00 +1100,kWh,16.5
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),21/12/2020 00:00:00 +1100,kWh,16.8
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),22/12/2020 00:00:00 +1100,kWh,16.7
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),23/12/2020 00:00:00 +1100,kWh,16.6
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),24/12/2020 00:00:00 +1100,kWh,16.6
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),25/12/2020 00:00:00 +1100,kWh,16.5
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),26/12/2020 00:00:00 +1100,kWh,16.6
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),27/12/2020 00:00:00 +1100,kWh,16.6
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),28/12/2020 00:00:00 +1100,kWh,16.5
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),29/12/2020 00:00:00 +1100,kWh,16.8
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),30/12/2020 00:00:00 +1100,kWh,17.0
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),31/12/2020 00:00:00 +1100,kWh,16.8
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),01/01/2021 00:00:00 +1100,kWh,16.7
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),02/01/2021 00:00:00 +1100,kWh,16.6
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),03/01/2021 00:00:00 +1100,kWh,16.6
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),04/01/2021 00:00:00 +1100,kWh,17.0
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),05/01/2021 00:00:00 +1100,kWh,16.6
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),06/01/2021 00:00:00 +1100,kWh,19.5
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),07/01/2021 00:00:00 +1100,kWh,16.3
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),08/01/2021 00:00:00 +1100,kWh,16.6
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),09/01/2021 00:00:00 +1100,kWh,16.8
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),10/01/2021 00:00:00 +1100,kWh,16.8
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),11/01/2021 00:00:00 +1100,kWh,47.6
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),12/01/2021 00:00:00 +1100,kWh,63.4
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),13/01/2021 00:00:00 +1100,kWh,51.4
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),14/01/2021 00:00:00 +1100,kWh,54.1
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),15/01/2021 00:00:00 +1100,kWh,54.5
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),16/01/2021 00:00:00 +1100,kWh,21.1
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),17/01/2021 00:00:00 +1100,kWh,28.4
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),18/01/2021 00:00:00 +1100,kWh,45.5
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),19/01/2021 00:00:00 +1100,kWh,55.1
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),20/01/2021 00:00:00 +1100,kWh,64.9
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),21/01/2021 00:00:00 +1100,kWh,74.5
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),22/01/2021 00:00:00 +1100,kWh,73.1
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),23/01/2021 00:00:00 +1100,kWh,34.9
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),24/01/2021 00:00:00 +1100,kWh,29.0
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),25/01/2021 00:00:00 +1100,kWh,69.7
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),26/01/2021 00:00:00 +1100,kWh,42.9
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),27/01/2021 00:00:00 +1100,kWh,71.2
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),28/01/2021 00:00:00 +1100,kWh,65.7
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),29/01/2021 00:00:00 +1100,kWh,83.5
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),30/01/2021 00:00:00 +1100,kWh,52.3
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),31/01/2021 00:00:00 +1100,kWh,53.8
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),01/02/2021 00:00:00 +1100,kWh,71.8
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),02/02/2021 00:00:00 +1100,kWh,76.9
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),03/02/2021 00:00:00 +1100,kWh,69.6
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),04/02/2021 00:00:00 +1100,kWh,63.5
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),05/02/2021 00:00:00 +1100,kWh,67.2
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),06/02/2021 00:00:00 +1100,kWh,54.6
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),07/02/2021 00:00:00 +1100,kWh,53.7
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),08/02/2021 00:00:00 +1100,kWh,81.1
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),09/02/2021 00:00:00 +1100,kWh,93.3
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),10/02/2021 00:00:00 +1100,kWh,91.7
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),11/02/2021 00:00:00 +1100,kWh,86.9
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),12/02/2021 00:00:00 +1100,kWh,87.4
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),13/02/2021 00:00:00 +1100,kWh,45.6
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),14/02/2021 00:00:00 +1100,kWh,52.2
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),15/02/2021 00:00:00 +1100,kWh,53.3
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),16/02/2021 00:00:00 +1100,kWh,53.4
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),17/02/2021 00:00:00 +1100,kWh,77.4
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),18/02/2021 00:00:00 +1100,kWh,88.2
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),19/02/2021 00:00:00 +1100,kWh,103.4
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),20/02/2021 00:00:00 +1100,kWh,58.9
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),21/02/2021 00:00:00 +1100,kWh,62.9
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),22/02/2021 00:00:00 +1100,kWh,82.3
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),23/02/2021 00:00:00 +1100,kWh,88.8
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),24/02/2021 00:00:00 +1100,kWh,97.9
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),25/02/2021 00:00:00 +1100,kWh,85.8
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),26/02/2021 00:00:00 +1100,kWh,80.8
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),27/02/2021 00:00:00 +1100,kWh,55.5
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),28/02/2021 00:00:00 +1100,kWh,54.8
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),01/03/2021 00:00:00 +1100,kWh,91.2
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),02/03/2021 00:00:00 +1100,kWh,80.9
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),03/03/2021 00:00:00 +1100,kWh,43.7
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),04/03/2021 00:00:00 +1100,kWh,64.5
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),05/03/2021 00:00:00 +1100,kWh,73.0
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),06/03/2021 00:00:00 +1100,kWh,42.7
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),07/03/2021 00:00:00 +1100,kWh,39.8
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),08/03/2021 00:00:00 +1100,kWh,45.0
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),09/03/2021 00:00:00 +1100,kWh,79.1
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),10/03/2021 00:00:00 +1100,kWh,87.2
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),11/03/2021 00:00:00 +1100,kWh,78.3
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),12/03/2021 00:00:00 +1100,kWh,57.7
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),13/03/2021 00:00:00 +1100,kWh,36.5
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),14/03/2021 00:00:00 +1100,kWh,37.1
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),15/03/2021 00:00:00 +1100,kWh,69.2
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),16/03/2021 00:00:00 +1100,kWh,90.1
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),17/03/2021 00:00:00 +1100,kWh,83.8
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),18/03/2021 00:00:00 +1100,kWh,78.9
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),19/03/2021 00:00:00 +1100,kWh,84.4
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),20/03/2021 00:00:00 +1100,kWh,64.1
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),21/03/2021 00:00:00 +1100,kWh,55.0
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),22/03/2021 00:00:00 +1100,kWh,73.8
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),23/03/2021 00:00:00 +1100,kWh,63.9
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),24/03/2021 00:00:00 +1100,kWh,79.4
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),25/03/2021 00:00:00 +1100,kWh,77.8
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),26/03/2021 00:00:00 +1100,kWh,65.1
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),27/03/2021 00:00:00 +1100,kWh,48.8
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),28/03/2021 00:00:00 +1100,kWh,48.3
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),29/03/2021 00:00:00 +1100,kWh,66.0
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),30/03/2021 00:00:00 +1100,kWh,83.6
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),31/03/2021 00:00:00 +1100,kWh,76.9
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),01/04/2021 00:00:00 +1100,kWh,82.7
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),02/04/2021 00:00:00 +1100,kWh,53.1
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),03/04/2021 00:00:00 +1100,kWh,52.5
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),04/04/2021 00:00:00 +1100,kWh,55.5
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),05/04/2021 00:00:00 +1000,kWh,52.8
Sub Meter - UBI: Building NP - NP2.118 (Tenant: Flaim Systems),06/04/2021 00:00:00 +1000,kWh,54.9
