meter_name,read_at,unit,value
Submeter - UBI: Building NP - Solar generated - Device 1818,11/11/2020 00:00:00 +1100,kWh,3.92
Submeter - UBI: Building NP - Solar generated - Device 1818,12/11/2020 00:00:00 +1100,kWh,25.56
Submeter - UBI: Building NP - Solar generated - Device 1818,13/11/2020 00:00:00 +1100,kWh,16.92
Submeter - UBI: Building NP - Solar generated - Device 1818,14/11/2020 00:00:00 +1100,kWh,25.26
Submeter - UBI: Building NP - Solar generated - Device 1818,15/11/2020 00:00:00 +1100,kWh,19.62
Submeter - UBI: Building NP - Solar generated - Device 1818,16/11/2020 00:00:00 +1100,kWh,36.66
Submeter - UBI: Building NP - Solar generated - Device 1818,17/11/2020 00:00:00 +1100,kWh,30.23
Submeter - UBI: Building NP - Solar generated - Device 1818,18/11/2020 00:00:00 +1100,kWh,35.81
Submeter - UBI: Building NP - Solar generated - Device 1818,19/11/2020 00:00:00 +1100,kWh,36.82
Submeter - UBI: Building NP - Solar generated - Device 1818,20/11/2020 00:00:00 +1100,kWh,37.89
Submeter - UBI: Building NP - Solar generated - Device 1818,21/11/2020 00:00:00 +1100,kWh,23.28
Submeter - UBI: Building NP - Solar generated - Device 1818,22/11/2020 00:00:00 +1100,kWh,18.8
Submeter - UBI: Building NP - Solar generated - Device 1818,23/11/2020 00:00:00 +1100,kWh,32.02
Submeter - UBI: Building NP - Solar generated - Device 1818,24/11/2020 00:00:00 +1100,kWh,20.05
Submeter - UBI: Building NP - Solar generated - Device 1818,25/11/2020 00:00:00 +1100,kWh,39.05
Submeter - UBI: Building NP - Solar generated - Device 1818,26/11/2020 00:00:00 +1100,kWh,33.93
Submeter - UBI: Building NP - Solar generated - Device 1818,27/11/2020 00:00:00 +1100,kWh,37.82
Submeter - UBI: Building NP - Solar generated - Device 1818,28/11/2020 00:00:00 +1100,kWh,10.97
Submeter - UBI: Building NP - Solar generated - Device 1818,29/11/2020 00:00:00 +1100,kWh,22.19
Submeter - UBI: Building NP - Solar generated - Device 1818,30/11/2020 00:00:00 +1100,kWh,36.75
Submeter - UBI: Building NP - Solar generated - Device 1818,01/12/2020 00:00:00 +1100,kWh,17.5
Submeter - UBI: Building NP - Solar generated - Device 1818,02/12/2020 00:00:00 +1100,kWh,29.11
Submeter - UBI: Building NP - Solar generated - Device 1818,03/12/2020 00:00:00 +1100,kWh,41.72
Submeter - UBI: Building NP - Solar generated - Device 1818,04/12/2020 00:00:00 +1100,kWh,38.49
Submeter - UBI: Building NP - Solar generated - Device 1818,05/12/2020 00:00:00 +1100,kWh,10.57
Submeter - UBI: Building NP - Solar generated - Device 1818,06/12/2020 00:00:00 +1100,kWh,26.68
Submeter - UBI: Building NP - Solar generated - Device 1818,07/12/2020 00:00:00 +1100,kWh,30.91
Submeter - UBI: Building NP - Solar generated - Device 1818,08/12/2020 00:00:00 +1100,kWh,24.82
Submeter - UBI: Building NP - Solar generated - Device 1818,09/12/2020 00:00:00 +1100,kWh,38.02
Submeter - UBI: Building NP - Solar generated - Device 1818,10/12/2020 00:00:00 +1100,kWh,33.52
Submeter - UBI: Building NP - Solar generated - Device 1818,11/12/2020 00:00:00 +1100,kWh,40.78
Submeter - UBI: Building NP - Solar generated - Device 1818,12/12/2020 00:00:00 +1100,kWh,41.5
Submeter - UBI: Building NP - Solar generated - Device 1818,13/12/2020 00:00:00 +1100,kWh,37.95
Submeter - UBI: Building NP - Solar generated - Device 1818,14/12/2020 00:00:00 +1100,kWh,40.4
Submeter - UBI: Building NP - Solar generated - Device 1818,15/12/2020 00:00:00 +1100,kWh,28.09
Submeter - UBI: Building NP - Solar generated - Device 1818,16/12/2020 00:00:00 +1100,kWh,20.08
Submeter - UBI: Building NP - Solar generated - Device 1818,17/12/2020 00:00:00 +1100,kWh,26.8
Submeter - UBI: Building NP - Solar generated - Device 1818,18/12/2020 00:00:00 +1100,kWh,29.63
Submeter - UBI: Building NP - Solar generated - Device 1818,19/12/2020 00:00:00 +1100,kWh,25.15
Submeter - UBI: Building NP - Solar generated - Device 1818,20/12/2020 00:00:00 +1100,kWh,36.75
Submeter - UBI: Building NP - Solar generated - Device 1818,21/12/2020 00:00:00 +1100,kWh,15.5
Submeter - UBI: Building NP - Solar generated - Device 1818,22/12/2020 00:00:00 +1100,kWh,15.03
Submeter - UBI: Building NP - Solar generated - Device 1818,23/12/2020 00:00:00 +1100,kWh,20.17
Submeter - UBI: Building NP - Solar generated - Device 1818,24/12/2020 00:00:00 +1100,kWh,29.09
Submeter - UBI: Building NP - Solar generated - Device 1818,25/12/2020 00:00:00 +1100,kWh,28.7
Submeter - UBI: Building NP - Solar generated - Device 1818,26/12/2020 00:00:00 +1100,kWh,41.58
Submeter - UBI: Building NP - Solar generated - Device 1818,27/12/2020 00:00:00 +1100,kWh,13.22
Submeter - UBI: Building NP - Solar generated - Device 1818,28/12/2020 00:00:00 +1100,kWh,29.13
Submeter - UBI: Building NP - Solar generated - Device 1818,29/12/2020 00:00:00 +1100,kWh,39.72
Submeter - UBI: Building NP - Solar generated - Device 1818,30/12/2020 00:00:00 +1100,kWh,25.02
Submeter - UBI: Building NP - Solar generated - Device 1818,31/12/2020 00:00:00 +1100,kWh,24.86
Submeter - UBI: Building NP - Solar generated - Device 1818,01/01/2021 00:00:00 +1100,kWh,28.35
Submeter - UBI: Building NP - Solar generated - Device 1818,02/01/2021 00:00:00 +1100,kWh,15.84
Submeter - UBI: Building NP - Solar generated - Device 1818,03/01/2021 00:00:00 +1100,kWh,20.4
Submeter - UBI: Building NP - Solar generated - Device 1818,04/01/2021 00:00:00 +1100,kWh,18.54
Submeter - UBI: Building NP - Solar generated - Device 1818,05/01/2021 00:00:00 +1100,kWh,20.44
Submeter - UBI: Building NP - Solar generated - Device 1818,06/01/2021 00:00:00 +1100,kWh,23.86
Submeter - UBI: Building NP - Solar generated - Device 1818,07/01/2021 00:00:00 +1100,kWh,35.34
Submeter - UBI: Building NP - Solar generated - Device 1818,08/01/2021 00:00:00 +1100,kWh,42.71
Submeter - UBI: Building NP - Solar generated - Device 1818,09/01/2021 00:00:00 +1100,kWh,41.17
Submeter - UBI: Building NP - Solar generated - Device 1818,10/01/2021 00:00:00 +1100,kWh,39.75
Submeter - UBI: Building NP - Solar generated - Device 1818,11/01/2021 00:00:00 +1100,kWh,31.74
Submeter - UBI: Building NP - Solar generated - Device 1818,12/01/2021 00:00:00 +1100,kWh,38.05
Submeter - UBI: Building NP - Solar generated - Device 1818,13/01/2021 00:00:00 +1100,kWh,28.94
Submeter - UBI: Building NP - Solar generated - Device 1818,14/01/2021 00:00:00 +1100,kWh,24.14
Submeter - UBI: Building NP - Solar generated - Device 1818,15/01/2021 00:00:00 +1100,kWh,29.6
Submeter - UBI: Building NP - Solar generated - Device 1818,16/01/2021 00:00:00 +1100,kWh,26.41
Submeter - UBI: Building NP - Solar generated - Device 1818,17/01/2021 00:00:00 +1100,kWh,36.05
Submeter - UBI: Building NP - Solar generated - Device 1818,18/01/2021 00:00:00 +1100,kWh,33.04
Submeter - UBI: Building NP - Solar generated - Device 1818,19/01/2021 00:00:00 +1100,kWh,32.85
Submeter - UBI: Building NP - Solar generated - Device 1818,20/01/2021 00:00:00 +1100,kWh,41.64
Submeter - UBI: Building NP - Solar generated - Device 1818,21/01/2021 00:00:00 +1100,kWh,39.56
Submeter - UBI: Building NP - Solar generated - Device 1818,22/01/2021 00:00:00 +1100,kWh,35.96
Submeter - UBI: Building NP - Solar generated - Device 1818,23/01/2021 00:00:00 +1100,kWh,37.68
Submeter - UBI: Building NP - Solar generated - Device 1818,24/01/2021 00:00:00 +1100,kWh,27.88
Submeter - UBI: Building NP - Solar generated - Device 1818,25/01/2021 00:00:00 +1100,kWh,18.67
Submeter - UBI: Building NP - Solar generated - Device 1818,26/01/2021 00:00:00 +1100,kWh,17.94
Submeter - UBI: Building NP - Solar generated - Device 1818,27/01/2021 00:00:00 +1100,kWh,35.34
Submeter - UBI: Building NP - Solar generated - Device 1818,28/01/2021 00:00:00 +1100,kWh,18.45
Submeter - UBI: Building NP - Solar generated - Device 1818,29/01/2021 00:00:00 +1100,kWh,11.39
Submeter - UBI: Building NP - Solar generated - Device 1818,30/01/2021 00:00:00 +1100,kWh,28.93
Submeter - UBI: Building NP - Solar generated - Device 1818,31/01/2021 00:00:00 +1100,kWh,30.6
Submeter - UBI: Building NP - Solar generated - Device 1818,01/02/2021 00:00:00 +1100,kWh,17.54
Submeter - UBI: Building NP - Solar generated - Device 1818,02/02/2021 00:00:00 +1100,kWh,21.27
Submeter - UBI: Building NP - Solar generated - Device 1818,03/02/2021 00:00:00 +1100,kWh,31.7
Submeter - UBI: Building NP - Solar generated - Device 1818,04/02/2021 00:00:00 +1100,kWh,22.51
Submeter - UBI: Building NP - Solar generated - Device 1818,05/02/2021 00:00:00 +1100,kWh,15.72
Submeter - UBI: Building NP - Solar generated - Device 1818,06/02/2021 00:00:00 +1100,kWh,24.3
Submeter - UBI: Building NP - Solar generated - Device 1818,07/02/2021 00:00:00 +1100,kWh,21.03
Submeter - UBI: Building NP - Solar generated - Device 1818,08/02/2021 00:00:00 +1100,kWh,20.02
Submeter - UBI: Building NP - Solar generated - Device 1818,09/02/2021 00:00:00 +1100,kWh,32.69
Submeter - UBI: Building NP - Solar generated - Device 1818,10/02/2021 00:00:00 +1100,kWh,36.21
Submeter - UBI: Building NP - Solar generated - Device 1818,11/02/2021 00:00:00 +1100,kWh,18.53
Submeter - UBI: Building NP - Solar generated - Device 1818,12/02/2021 00:00:00 +1100,kWh,28.59
Submeter - UBI: Building NP - Solar generated - Device 1818,13/02/2021 00:00:00 +1100,kWh,23.43
Submeter - UBI: Building NP - Solar generated - Device 1818,14/02/2021 00:00:00 +1100,kWh,19.96
Submeter - UBI: Building NP - Solar generated - Device 1818,15/02/2021 00:00:00 +1100,kWh,30.64
Submeter - UBI: Building NP - Solar generated - Device 1818,16/02/2021 00:00:00 +1100,kWh,27.04
Submeter - UBI: Building NP - Solar generated - Device 1818,17/02/2021 00:00:00 +1100,kWh,34.27
Submeter - UBI: Building NP - Solar generated - Device 1818,18/02/2021 00:00:00 +1100,kWh,33.45
Submeter - UBI: Building NP - Solar generated - Device 1818,19/02/2021 00:00:00 +1100,kWh,33.55
Submeter - UBI: Building NP - Solar generated - Device 1818,20/02/2021 00:00:00 +1100,kWh,28.41
Submeter - UBI: Building NP - Solar generated - Device 1818,21/02/2021 00:00:00 +1100,kWh,13.78
Submeter - UBI: Building NP - Solar generated - Device 1818,22/02/2021 00:00:00 +1100,kWh,21.7
Submeter - UBI: Building NP - Solar generated - Device 1818,23/02/2021 00:00:00 +1100,kWh,28.49
Submeter - UBI: Building NP - Solar generated - Device 1818,24/02/2021 00:00:00 +1100,kWh,18.66
Submeter - UBI: Building NP - Solar generated - Device 1818,25/02/2021 00:00:00 +1100,kWh,29.01
Submeter - UBI: Building NP - Solar generated - Device 1818,26/02/2021 00:00:00 +1100,kWh,22.25
Submeter - UBI: Building NP - Solar generated - Device 1818,27/02/2021 00:00:00 +1100,kWh,12.4
Submeter - UBI: Building NP - Solar generated - Device 1818,28/02/2021 00:00:00 +1100,kWh,27.94
Submeter - UBI: Building NP - Solar generated - Device 1818,01/03/2021 00:00:00 +1100,kWh,25.62
Submeter - UBI: Building NP - Solar generated - Device 1818,02/03/2021 00:00:00 +1100,kWh,15.07
Submeter - UBI: Building NP - Solar generated - Device 1818,03/03/2021 00:00:00 +1100,kWh,15.45
Submeter - UBI: Building NP - Solar generated - Device 1818,04/03/2021 00:00:00 +1100,kWh,16.18
Submeter - UBI: Building NP - Solar generated - Device 1818,05/03/2021 00:00:00 +1100,kWh,13.7
Submeter - UBI: Building NP - Solar generated - Device 1818,06/03/2021 00:00:00 +1100,kWh,30.58
Submeter - UBI: Building NP - Solar generated - Device 1818,07/03/2021 00:00:00 +1100,kWh,25.64
Submeter - UBI: Building NP - Solar generated - Device 1818,08/03/2021 00:00:00 +1100,kWh,6.06
Submeter - UBI: Building NP - Solar generated - Device 1818,09/03/2021 00:00:00 +1100,kWh,21.82
Submeter - UBI: Building NP - Solar generated - Device 1818,10/03/2021 00:00:00 +1100,kWh,26.3
Submeter - UBI: Building NP - Solar generated - Device 1818,11/03/2021 00:00:00 +1100,kWh,28.56
Submeter - UBI: Building NP - Solar generated - Device 1818,12/03/2021 00:00:00 +1100,kWh,24.35
Submeter - UBI: Building NP - Solar generated - Device 1818,13/03/2021 00:00:00 +1100,kWh,6.78
Submeter - UBI: Building NP - Solar generated - Device 1818,14/03/2021 00:00:00 +1100,kWh,20.94
Submeter - UBI: Building NP - Solar generated - Device 1818,15/03/2021 00:00:00 +1100,kWh,19.95
Submeter - UBI: Building NP - Solar generated - Device 1818,16/03/2021 00:00:00 +1100,kWh,25.76
Submeter - UBI: Building NP - Solar generated - Device 1818,17/03/2021 00:00:00 +1100,kWh,26.73
Submeter - UBI: Building NP - Solar generated - Device 1818,18/03/2021 00:00:00 +1100,kWh,26.58
Submeter - UBI: Building NP - Solar generated - Device 1818,19/03/2021 00:00:00 +1100,kWh,21.89
Submeter - UBI: Building NP - Solar generated - Device 1818,20/03/2021 00:00:00 +1100,kWh,22.91
Submeter - UBI: Building NP - Solar generated - Device 1818,21/03/2021 00:00:00 +1100,kWh,10.06
Submeter - UBI: Building NP - Solar generated - Device 1818,22/03/2021 00:00:00 +1100,kWh,11.15
Submeter - UBI: Building NP - Solar generated - Device 1818,23/03/2021 00:00:00 +1100,kWh,10.23
Submeter - UBI: Building NP - Solar generated - Device 1818,24/03/2021 00:00:00 +1100,kWh,12.3
Submeter - UBI: Building NP - Solar generated - Device 1818,25/03/2021 00:00:00 +1100,kWh,15.77
Submeter - UBI: Building NP - Solar generated - Device 1818,26/03/2021 00:00:00 +1100,kWh,19.01
Submeter - UBI: Building NP - Solar generated - Device 1818,27/03/2021 00:00:00 +1100,kWh,19.94
Submeter - UBI: Building NP - Solar generated - Device 1818,28/03/2021 00:00:00 +1100,kWh,20.19
Submeter - UBI: Building NP - Solar generated - Device 1818,29/03/2021 00:00:00 +1100,kWh,22.71
Submeter - UBI: Building NP - Solar generated - Device 1818,30/03/2021 00:00:00 +1100,kWh,24.45
Submeter - UBI: Building NP - Solar generated - Device 1818,31/03/2021 00:00:00 +1100,kWh,23.87
Submeter - UBI: Building NP - Solar generated - Device 1818,01/04/2021 00:00:00 +1100,kWh,23.4
Submeter - UBI: Building NP - Solar generated - Device 1818,02/04/2021 00:00:00 +1100,kWh,22.51
Submeter - UBI: Building NP - Solar generated - Device 1818,03/04/2021 00:00:00 +1100,kWh,23.01
Submeter - UBI: Building NP - Solar generated - Device 1818,04/04/2021 00:00:00 +1100,kWh,22.46
Submeter - UBI: Building NP - Solar generated - Device 1818,05/04/2021 00:00:00 +1000,kWh,13.02
Submeter - UBI: Building NP - Solar generated - Device 1818,06/04/2021 00:00:00 +1000,kWh,13.97
Submeter - UBI: Building NP - Solar generated - Device 1818,07/04/2021 00:00:00 +1000,kWh,8.99
Submeter - UBI: Building NP - Solar generated - Device 1818,08/04/2021 00:00:00 +1000,kWh,17.78
Submeter - UBI: Building NP - Solar generated - Device 1818,09/04/2021 00:00:00 +1000,kWh,14.66
Submeter - UBI: Building NP - Solar generated - Device 1818,10/04/2021 00:00:00 +1000,kWh,14.5
Submeter - UBI: Building NP - Solar generated - Device 1818,11/04/2021 00:00:00 +1000,kWh,16.88
Submeter - UBI: Building NP - Solar generated - Device 1818,12/04/2021 00:00:00 +1000,kWh,15.15
Submeter - UBI: Building NP - Solar generated - Device 1818,13/04/2021 00:00:00 +1000,kWh,13.32
Submeter - UBI: Building NP - Solar generated - Device 1818,14/04/2021 00:00:00 +1000,kWh,18.41
Submeter - UBI: Building NP - Solar generated - Device 1818,15/04/2021 00:00:00 +1000,kWh,15.94
Submeter - UBI: Building NP - Solar generated - Device 1818,16/04/2021 00:00:00 +1000,kWh,8.85
Submeter - UBI: Building NP - Solar generated - Device 1818,17/04/2021 00:00:00 +1000,kWh,13.45
Submeter - UBI: Building NP - Solar generated - Device 1818,18/04/2021 00:00:00 +1000,kWh,0.75
Submeter - UBI: Building NP - Solar generated - Device 1818,19/04/2021 00:00:00 +1000,kWh,10.95
Submeter - UBI: Building NP - Solar generated - Device 1818,20/04/2021 00:00:00 +1000,kWh,5.57
Submeter - UBI: Building NP - Solar generated - Device 1818,21/04/2021 00:00:00 +1000,kWh,14.23
Submeter - UBI: Building NP - Solar generated - Device 1818,22/04/2021 00:00:00 +1000,kWh,9.54
Submeter - UBI: Building NP - Solar generated - Device 1818,23/04/2021 00:00:00 +1000,kWh,9.91
Submeter - UBI: Building NP - Solar generated - Device 1818,24/04/2021 00:00:00 +1000,kWh,12.32
Submeter - UBI: Building NP - Solar generated - Device 1818,25/04/2021 00:00:00 +1000,kWh,11.3
Submeter - UBI: Building NP - Solar generated - Device 1818,26/04/2021 00:00:00 +1000,kWh,11.08
Submeter - UBI: Building NP - Solar generated - Device 1818,27/04/2021 00:00:00 +1000,kWh,8.6
Submeter - UBI: Building NP - Solar generated - Device 1818,28/04/2021 00:00:00 +1000,kWh,9.05
Submeter - UBI: Building NP - Solar generated - Device 1818,29/04/2021 00:00:00 +1000,kWh,15.21
Submeter - UBI: Building NP - Solar generated - Device 1818,30/04/2021 00:00:00 +1000,kWh,14.96
Submeter - UBI: Building NP - Solar generated - Device 1818,01/05/2021 00:00:00 +1000,kWh,11.42
Submeter - UBI: Building NP - Solar generated - Device 1818,02/05/2021 00:00:00 +1000,kWh,11.31
Submeter - UBI: Building NP - Solar generated - Device 1818,03/05/2021 00:00:00 +1000,kWh,8.01
Submeter - UBI: Building NP - Solar generated - Device 1818,04/05/2021 00:00:00 +1000,kWh,5.0
Submeter - UBI: Building NP - Solar generated - Device 1818,05/05/2021 00:00:00 +1000,kWh,9.38
Submeter - UBI: Building NP - Solar generated - Device 1818,06/05/2021 00:00:00 +1000,kWh,11.82
Submeter - UBI: Building NP - Solar generated - Device 1818,07/05/2021 00:00:00 +1000,kWh,9.67
Submeter - UBI: Building NP - Solar generated - Device 1818,08/05/2021 00:00:00 +1000,kWh,10.53
Submeter - UBI: Building NP - Solar generated - Device 1818,09/05/2021 00:00:00 +1000,kWh,11.7
Submeter - UBI: Building NP - Solar generated - Device 1818,10/05/2021 00:00:00 +1000,kWh,5.26
Submeter - UBI: Building NP - Solar generated - Device 1818,11/05/2021 00:00:00 +1000,kWh,5.12
Submeter - UBI: Building NP - Solar generated - Device 1818,12/05/2021 00:00:00 +1000,kWh,8.92
Submeter - UBI: Building NP - Solar generated - Device 1818,13/05/2021 00:00:00 +1000,kWh,5.17
Submeter - UBI: Building NP - Solar generated - Device 1818,14/05/2021 00:00:00 +1000,kWh,9.61
Submeter - UBI: Building NP - Solar generated - Device 1818,15/05/2021 00:00:00 +1000,,
Submeter - UBI: Building NP - Solar generated - Device 1818,16/05/2021 00:00:00 +1000,,
Submeter - UBI: Building NP - Solar generated - Device 1818,17/05/2021 00:00:00 +1000,kWh,8.17
Submeter - UBI: Building NP - Solar generated - Device 1818,18/05/2021 00:00:00 +1000,kWh,5.79
Submeter - UBI: Building NP - Solar generated - Device 1818,19/05/2021 00:00:00 +1000,kWh,9.64
Submeter - UBI: Building NP - Solar generated - Device 1818,20/05/2021 00:00:00 +1000,kWh,6.63
Submeter - UBI: Building NP - Solar generated - Device 1818,21/05/2021 00:00:00 +1000,kWh,8.39
Submeter - UBI: Building NP - Solar generated - Device 1818,22/05/2021 00:00:00 +1000,kWh,7.6
Submeter - UBI: Building NP - Solar generated - Device 1818,23/05/2021 00:00:00 +1000,kWh,7.38
Submeter - UBI: Building NP - Solar generated - Device 1818,24/05/2021 00:00:00 +1000,kWh,7.14
Submeter - UBI: Building NP - Solar generated - Device 1818,25/05/2021 00:00:00 +1000,kWh,3.4
Submeter - UBI: Building NP - Solar generated - Device 1818,26/05/2021 00:00:00 +1000,kWh,5.63
Submeter - UBI: Building NP - Solar generated - Device 1818,27/05/2021 00:00:00 +1000,kWh,6.5
Submeter - UBI: Building NP - Solar generated - Device 1818,28/05/2021 00:00:00 +1000,kWh,6.16
Submeter - UBI: Building NP - Solar generated - Device 1818,29/05/2021 00:00:00 +1000,kWh,6.71
Submeter - UBI: Building NP - Solar generated - Device 1818,30/05/2021 00:00:00 +1000,kWh,6.25
Submeter - UBI: Building NP - Solar generated - Device 1818,31/05/2021 00:00:00 +1000,kWh,4.61
Submeter - UBI: Building NP - Solar generated - Device 1818,01/06/2021 00:00:00 +1000,kWh,6.39
Submeter - UBI: Building NP - Solar generated - Device 1818,02/06/2021 00:00:00 +1000,kWh,4.44
Submeter - UBI: Building NP - Solar generated - Device 1818,03/06/2021 00:00:00 +1000,kWh,4.02
Submeter - UBI: Building NP - Solar generated - Device 1818,04/06/2021 00:00:00 +1000,kWh,4.64
Submeter - UBI: Building NP - Solar generated - Device 1818,05/06/2021 00:00:00 +1000,kWh,7.09
Submeter - UBI: Building NP - Solar generated - Device 1818,06/06/2021 00:00:00 +1000,kWh,5.49
Submeter - UBI: Building NP - Solar generated - Device 1818,07/06/2021 00:00:00 +1000,kWh,6.37
Submeter - UBI: Building NP - Solar generated - Device 1818,08/06/2021 00:00:00 +1000,kWh,5.51
Submeter - UBI: Building NP - Solar generated - Device 1818,09/06/2021 00:00:00 +1000,kWh,4.11
Submeter - UBI: Building NP - Solar generated - Device 1818,10/06/2021 00:00:00 +1000,kWh,2.57
Submeter - UBI: Building NP - Solar generated - Device 1818,11/06/2021 00:00:00 +1000,kWh,4.48
Submeter - UBI: Building NP - Solar generated - Device 1818,12/06/2021 00:00:00 +1000,kWh,4.2
Submeter - UBI: Building NP - Solar generated - Device 1818,13/06/2021 00:00:00 +1000,kWh,5.83
Submeter - UBI: Building NP - Solar generated - Device 1818,14/06/2021 00:00:00 +1000,kWh,5.77
Submeter - UBI: Building NP - Solar generated - Device 1818,15/06/2021 00:00:00 +1000,kWh,5.53
Submeter - UBI: Building NP - Solar generated - Device 1818,16/06/2021 00:00:00 +1000,kWh,5.76
Submeter - UBI: Building NP - Solar generated - Device 1818,17/06/2021 00:00:00 +1000,kWh,4.4
Submeter - UBI: Building NP - Solar generated - Device 1818,18/06/2021 00:00:00 +1000,kWh,6.12
Submeter - UBI: Building NP - Solar generated - Device 1818,19/06/2021 00:00:00 +1000,kWh,4.37
Submeter - UBI: Building NP - Solar generated - Device 1818,20/06/2021 00:00:00 +1000,kWh,3.14
Submeter - UBI: Building NP - Solar generated - Device 1818,21/06/2021 00:00:00 +1000,kWh,2.74
Submeter - UBI: Building NP - Solar generated - Device 1818,22/06/2021 00:00:00 +1000,kWh,6.4
Submeter - UBI: Building NP - Solar generated - Device 1818,23/06/2021 00:00:00 +1000,kWh,3.62
Submeter - UBI: Building NP - Solar generated - Device 1818,24/06/2021 00:00:00 +1000,kWh,3.94
Submeter - UBI: Building NP - Solar generated - Device 1818,25/06/2021 00:00:00 +1000,kWh,4.23
Submeter - UBI: Building NP - Solar generated - Device 1818,26/06/2021 00:00:00 +1000,kWh,4.64
Submeter - UBI: Building NP - Solar generated - Device 1818,27/06/2021 00:00:00 +1000,kWh,3.28
Submeter - UBI: Building NP - Solar generated - Device 1818,28/06/2021 00:00:00 +1000,kWh,2.28
Submeter - UBI: Building NP - Solar generated - Device 1818,29/06/2021 00:00:00 +1000,kWh,2.42
Submeter - UBI: Building NP - Solar generated - Device 1818,30/06/2021 00:00:00 +1000,kWh,2.74
Submeter - UBI: Building NP - Solar generated - Device 1818,01/07/2021 00:00:00 +1000,kWh,3.61
Submeter - UBI: Building NP - Solar generated - Device 1818,02/07/2021 00:00:00 +1000,kWh,4.6
Submeter - UBI: Building NP - Solar generated - Device 1818,03/07/2021 00:00:00 +1000,kWh,0.0
Submeter - UBI: Building NP - Solar generated - Device 1818,04/07/2021 00:00:00 +1000,kWh,4.83
Submeter - UBI: Building NP - Solar generated - Device 1818,05/07/2021 00:00:00 +1000,kWh,5.81
Submeter - UBI: Building NP - Solar generated - Device 1818,06/07/2021 00:00:00 +1000,kWh,5.13
Submeter - UBI: Building NP - Solar generated - Device 1818,07/07/2021 00:00:00 +1000,kWh,4.47
Submeter - UBI: Building NP - Solar generated - Device 1818,08/07/2021 00:00:00 +1000,kWh,3.74
Submeter - UBI: Building NP - Solar generated - Device 1818,09/07/2021 00:00:00 +1000,kWh,2.44
Submeter - UBI: Building NP - Solar generated - Device 1818,10/07/2021 00:00:00 +1000,kWh,3.85
Submeter - UBI: Building NP - Solar generated - Device 1818,11/07/2021 00:00:00 +1000,kWh,6.3
Submeter - UBI: Building NP - Solar generated - Device 1818,12/07/2021 00:00:00 +1000,kWh,5.27
Submeter - UBI: Building NP - Solar generated - Device 1818,13/07/2021 00:00:00 +1000,kWh,5.7
Submeter - UBI: Building NP - Solar generated - Device 1818,14/07/2021 00:00:00 +1000,kWh,5.62
Submeter - UBI: Building NP - Solar generated - Device 1818,15/07/2021 00:00:00 +1000,kWh,4.97
Submeter - UBI: Building NP - Solar generated - Device 1818,16/07/2021 00:00:00 +1000,kWh,6.61
Submeter - UBI: Building NP - Solar generated - Device 1818,17/07/2021 00:00:00 +1000,kWh,6.46
Submeter - UBI: Building NP - Solar generated - Device 1818,18/07/2021 00:00:00 +1000,kWh,7.06
Submeter - UBI: Building NP - Solar generated - Device 1818,19/07/2021 00:00:00 +1000,kWh,6.81
Submeter - UBI: Building NP - Solar generated - Device 1818,20/07/2021 00:00:00 +1000,kWh,4.28
Submeter - UBI: Building NP - Solar generated - Device 1818,21/07/2021 00:00:00 +1000,kWh,6.95
Submeter - UBI: Building NP - Solar generated - Device 1818,22/07/2021 00:00:00 +1000,kWh,7.53
Submeter - UBI: Building NP - Solar generated - Device 1818,23/07/2021 00:00:00 +1000,kWh,4.12
Submeter - UBI: Building NP - Solar generated - Device 1818,24/07/2021 00:00:00 +1000,kWh,7.49
Submeter - UBI: Building NP - Solar generated - Device 1818,25/07/2021 00:00:00 +1000,kWh,7.83
Submeter - UBI: Building NP - Solar generated - Device 1818,26/07/2021 00:00:00 +1000,kWh,4.11
Submeter - UBI: Building NP - Solar generated - Device 1818,27/07/2021 00:00:00 +1000,kWh,7.52
Submeter - UBI: Building NP - Solar generated - Device 1818,28/07/2021 00:00:00 +1000,kWh,6.5
Submeter - UBI: Building NP - Solar generated - Device 1818,29/07/2021 00:00:00 +1000,kWh,10.45
Submeter - UBI: Building NP - Solar generated - Device 1818,30/07/2021 00:00:00 +1000,kWh,6.75
Submeter - UBI: Building NP - Solar generated - Device 1818,31/07/2021 00:00:00 +1000,kWh,8.3
Submeter - UBI: Building NP - Solar generated - Device 1818,01/08/2021 00:00:00 +1000,kWh,11.79
Submeter - UBI: Building NP - Solar generated - Device 1818,02/08/2021 00:00:00 +1000,kWh,10.66
Submeter - UBI: Building NP - Solar generated - Device 1818,03/08/2021 00:00:00 +1000,kWh,9.15
Submeter - UBI: Building NP - Solar generated - Device 1818,04/08/2021 00:00:00 +1000,kWh,11.6
Submeter - UBI: Building NP - Solar generated - Device 1818,05/08/2021 00:00:00 +1000,kWh,11.14
Submeter - UBI: Building NP - Solar generated - Device 1818,06/08/2021 00:00:00 +1000,kWh,9.59
Submeter - UBI: Building NP - Solar generated - Device 1818,07/08/2021 00:00:00 +1000,kWh,12.0
Submeter - UBI: Building NP - Solar generated - Device 1818,08/08/2021 00:00:00 +1000,kWh,11.65
Submeter - UBI: Building NP - Solar generated - Device 1818,09/08/2021 00:00:00 +1000,kWh,7.44
Submeter - UBI: Building NP - Solar generated - Device 1818,10/08/2021 00:00:00 +1000,kWh,11.73
Submeter - UBI: Building NP - Solar generated - Device 1818,11/08/2021 00:00:00 +1000,kWh,3.59
