dt,dt_iso,timezone,city_name,lat,lon,temp,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
1623042000,2021-06-07 05:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,290.54,283.19,289.093,291.48,1006,,,59,10.29,360,,,,,40,802,Clouds,scattered clouds,03d
1623045600,2021-06-07 06:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,290.1,283.73,288.71,290.93,1005,,,59,8.75,10,,,,,0,800,Clear,sky is clear,01d
1623049200,2021-06-07 07:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,288.68,281.63,287.59,289.793,1004,,,59,9.26,10,,,,,0,800,Clear,sky is clear,01d
1623052800,2021-06-07 08:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,287.82,282.6,287.04,288.769,1004,,,63,6.69,10,,,,,100,804,Clouds,overcast clouds,04n
1623056400,2021-06-07 09:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,287.29,280.97,286.48,288.769,1003,,,58,7.72,20,,,,,100,804,Clouds,overcast clouds,04n
1623060000,2021-06-07 10:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,287,280.41,285.93,288.769,1003,,,54,7.72,10,,,,,100,804,Clouds,overcast clouds,04n
1623063600,2021-06-07 11:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,287.23,279.24,286.48,288.522,1002,,,47,9.26,10,,,,,0,800,Clear,sky is clear,01n
1623067200,2021-06-07 12:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,287.35,279.73,286.48,288.522,1002,,,47,8.75,10,,,,,40,802,Clouds,scattered clouds,03n
1623070800,2021-06-07 13:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,286.76,279.97,285.93,287.722,1002,,,51,7.72,10,,,,,75,803,Clouds,broken clouds,04n
1623074400,2021-06-07 14:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,285.45,282.09,283.71,287.59,1003,,,67,3.6,210,,,,,90,804,Clouds,overcast clouds,04n
1623078000,2021-06-07 15:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,284.08,276.08,280.93,287.068,1002,,,66,9.77,320,0.51,,,,40,301,Drizzle,drizzle,09n
1623078000,2021-06-07 15:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,284.08,276.08,280.93,287.068,1002,,,66,9.77,320,0.51,,,,40,500,Rain,light rain,10n
1623081600,2021-06-07 16:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,282.91,279.61,280.93,287.068,1002,,,81,3.6,20,0.5,,,,90,500,Rain,light rain,10n
1623085200,2021-06-07 17:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,282.8,278.04,281.48,285.17,1001,,,81,5.66,10,0.51,,,,90,500,Rain,light rain,10n
1623088800,2021-06-07 18:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,282.63,277.83,281.48,285.17,1000,,,81,5.66,10,,,,,90,804,Clouds,overcast clouds,04n
1623092400,2021-06-07 19:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,282.65,279.3,280.93,285.17,1001,,,81,3.6,20,0.33,,,,90,500,Rain,light rain,10n
1623096000,2021-06-07 20:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,282.67,278.6,281.48,283.71,1001,,,81,4.63,10,0.25,,,,90,301,Drizzle,drizzle,09n
1623096000,2021-06-07 20:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,282.67,278.6,281.48,283.71,1001,,,81,4.63,10,0.25,,,,90,500,Rain,light rain,10n
1623099600,2021-06-07 21:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,282.27,278.12,280.93,283.71,1001,,,81,4.63,20,0.25,,,,90,500,Rain,light rain,10n
1623103200,2021-06-07 22:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,282.23,279.25,281.48,283.548,1001,,,93,3.6,30,1.08,,,,90,500,Rain,light rain,10d
1623106800,2021-06-07 23:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,282.5,278.63,282.04,283.966,1002,,,87,4.63,20,0.5,,,,90,500,Rain,light rain,10d
1623110400,2021-06-08 00:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,281.83,277.67,280.37,283.966,1002,,,93,5.14,270,0.5,,,,90,500,Rain,light rain,10d
1623114000,2021-06-08 01:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,282.95,279.54,282.04,283.966,1002,,,87,4.12,340,,,,,75,803,Clouds,broken clouds,04d
1623117600,2021-06-08 02:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,283.85,278.29,282.59,285.345,1002,,,82,7.2,290,,,,,75,803,Clouds,broken clouds,04d
1623121200,2021-06-08 03:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,284.56,277.23,283.15,285.93,1002,,,71,9.26,280,0.25,,,,75,500,Rain,light rain,10d
1623124800,2021-06-08 04:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,284.22,275.71,282.59,287.04,1002,,,62,10.29,280,,,,,40,802,Clouds,scattered clouds,03d
1623128400,2021-06-08 05:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,283.38,276.54,280.93,284.82,1002,,,71,8.23,270,,,,,40,802,Clouds,scattered clouds,03d
1623132000,2021-06-08 06:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,282.49,277.31,280.37,285.93,1003,,,81,6.17,270,,,,,90,804,Clouds,overcast clouds,04d
1623135600,2021-06-08 07:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,281.32,273.91,279.26,284.694,1004,,,76,8.75,290,0.76,,,,75,500,Rain,light rain,10d
1623139200,2021-06-08 08:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,280.71,274.86,279.26,282.701,1005,,,93,7.2,280,1.78,,,,90,501,Rain,moderate rain,10n
1623142800,2021-06-08 09:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,280.64,274.57,279.82,282.701,1005,,,87,7.2,300,1.02,,,,90,501,Rain,moderate rain,10n
1623146400,2021-06-08 10:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,280.87,274.69,279.82,282.701,1005,,,93,7.72,290,1.02,,,,90,501,Rain,moderate rain,10n
1623150000,2021-06-08 11:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,281.24,274.42,279.82,284.26,1005,,,93,8.75,290,1.02,,,,90,501,Rain,moderate rain,10n
1623153600,2021-06-08 12:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,281.34,274.69,279.82,283.124,1005,,,87,8.23,290,,,,,75,803,Clouds,broken clouds,04n
1623157200,2021-06-08 13:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,281.57,276.27,280.93,283.124,1005,,,93,6.69,270,1.52,,,,90,501,Rain,moderate rain,10n
1623160800,2021-06-08 14:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,282.08,277.26,281.48,283.15,1005,,,93,6.17,230,0.25,,,,90,500,Rain,light rain,10n
1623164400,2021-06-08 15:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,282.37,276.67,281.48,284.82,1005,,,87,7.2,230,1.02,,,,75,501,Rain,moderate rain,10n
1623168000,2021-06-08 16:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,282.31,276.46,281.48,284.82,1005,,,93,7.72,210,0.76,,,,90,500,Rain,light rain,10n
1623171600,2021-06-08 17:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,282.13,275.79,281.48,284.26,1005,,,81,7.72,190,0.25,,,,75,500,Rain,light rain,10n
1623175200,2021-06-08 18:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,282.03,276.25,280.93,283.71,1005,,,87,7.2,190,,,,,75,803,Clouds,broken clouds,04n
1623178800,2021-06-08 19:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,282.04,275.18,280.93,282.796,1007,,,87,8.75,150,0.25,,,,75,500,Rain,light rain,10n
1623182400,2021-06-08 20:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,281.92,278.14,280.93,283.15,1008,,,93,4.63,150,,,,,75,803,Clouds,broken clouds,04n
1623186000,2021-06-08 21:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,282.06,277.96,280.93,283.71,1009,,,93,5.14,130,,,,,90,804,Clouds,overcast clouds,04n
1623189600,2021-06-08 22:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,282.02,277.58,280.93,283.15,1010,,,93,5.61,141,,,,,40,802,Clouds,scattered clouds,03d
1623193200,2021-06-08 23:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,283.2,280.81,281.48,286.48,1010,,,93,3.09,350,0.33,,,,75,500,Rain,light rain,10d
1623196800,2021-06-09 00:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,283.84,280.54,282.59,286.406,1010,,,93,4.63,290,0.51,,,,75,500,Rain,light rain,10d
1623200400,2021-06-09 01:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,284.62,278.38,283.15,286.48,1010,,,87,8.75,190,0.33,,,,40,500,Rain,light rain,10d
1623204000,2021-06-09 02:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,285.58,277.92,283.71,287.04,1009,,,82,10.8,190,,,,,75,803,Clouds,broken clouds,04d
1623207600,2021-06-09 03:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,285.77,277.79,284.26,287.04,1009,,,82,11.32,200,,,,,75,803,Clouds,broken clouds,04d
1623211200,2021-06-09 04:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,285.83,278.23,284.82,287.04,1009,,,82,10.8,190,,,,,90,804,Clouds,overcast clouds,04d
1623214800,2021-06-09 05:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,285.95,277.66,285.006,287.04,1009,,,82,11.83,190,,,,,90,804,Clouds,overcast clouds,04d
1623218400,2021-06-09 06:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,285.46,277.05,284.26,286.406,1010,,,82,11.83,200,,,,,90,804,Clouds,overcast clouds,04d
1623222000,2021-06-09 07:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,285.53,276.77,284.26,286.48,1010,,,82,12.35,200,,,,,90,804,Clouds,overcast clouds,04d
1623225600,2021-06-09 08:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,284.98,275.23,283.71,286.301,1010,,,87,13.89,200,0.21,,,,90,500,Rain,light rain,10n
1623229200,2021-06-09 09:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,285.16,275.46,283.71,287.04,1010,,,87,13.89,200,0.21,,,,90,500,Rain,light rain,10n
1623232800,2021-06-09 10:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,284.59,274.02,283.71,286.301,1010,,,87,14.92,200,0.21,,,,90,500,Rain,light rain,10n
1623236400,2021-06-09 11:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,284.81,274.3,283.71,286.48,1010,,,87,14.92,190,0.33,,,,75,500,Rain,light rain,10n
1623240000,2021-06-09 12:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,284.6,273.81,283.71,286.143,1010,,,82,14.92,190,0.25,,,,90,500,Rain,light rain,10n
1623243600,2021-06-09 13:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,284.06,273.61,283.15,286.143,1009,,,93,14.92,190,3.3,,,,90,501,Rain,moderate rain,10n
1623247200,2021-06-09 14:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,284.13,273.81,283.15,287.04,1009,,,87,14.4,190,2.79,,,,75,501,Rain,moderate rain,10n
1623250800,2021-06-09 15:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,284.49,274.62,282.59,287.59,1009,,,87,13.89,190,0.76,,,,90,500,Rain,light rain,10n
1623254400,2021-06-09 16:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,284.64,274.58,283.15,286.795,1009,,,82,13.89,190,0.51,,,,90,500,Rain,light rain,10n
1623258000,2021-06-09 17:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,285.58,276.11,283.71,287.59,1009,,,82,13.38,180,0.51,,,,90,500,Rain,light rain,10n
1623261600,2021-06-09 18:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,285.32,274.99,283.71,287.231,1009,,,88,14.92,170,0.51,,,,75,500,Rain,light rain,10n
1623265200,2021-06-09 19:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,285.35,275.75,284.26,287.59,1009,,,88,13.89,170,1.27,,,,90,501,Rain,moderate rain,10n
1623268800,2021-06-09 20:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,285.79,276.02,284.26,287.59,1009,,,82,13.89,170,0.25,,,,90,500,Rain,light rain,10n
1623272400,2021-06-09 21:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,286.25,276.96,284.82,287.59,1010,,,82,13.38,160,,,,,90,804,Clouds,overcast clouds,04n
1623276000,2021-06-09 22:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,286.69,277.51,285.37,288.15,1010,,,82,13.38,170,,,,,90,804,Clouds,overcast clouds,04d
1623279600,2021-06-09 23:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,286.67,277.85,285.93,288.15,1010,,,82,12.86,170,,,,,90,804,Clouds,overcast clouds,04d
1623283200,2021-06-10 00:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,286.76,279.77,285.93,288.15,1010,,,82,10.29,170,,,,,90,804,Clouds,overcast clouds,04d
1623286800,2021-06-10 01:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,286.8,279.1,285.93,287.59,1010,,,82,11.32,180,,,,,90,804,Clouds,overcast clouds,04d
1623290400,2021-06-10 02:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,286.93,278.9,285.872,288.15,1010,,,82,11.83,180,,,,,90,804,Clouds,overcast clouds,04d
1623294000,2021-06-10 03:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,286.7,279.95,285.37,288.15,1009,,,94,10.8,180,,,,,90,701,Mist,mist,50d
1623297600,2021-06-10 04:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,286.77,279.73,285.37,288.15,1009,,,88,10.8,180,,,,,90,804,Clouds,overcast clouds,04d
1623301200,2021-06-10 05:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,286.26,277.63,284.82,287.59,1009,,,88,12.86,160,0.25,,,,75,500,Rain,light rain,10d
1623304800,2021-06-10 06:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,286.1,281.68,285.37,287.04,1009,,,94,7.2,140,,,,,90,804,Clouds,overcast clouds,04d
1623308400,2021-06-10 07:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,285.52,283.45,284.82,286.48,1009,,,94,3.6,170,,,,,90,804,Clouds,overcast clouds,04d
1623312000,2021-06-10 08:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,285.4,282.93,284.82,285.93,1010,,,94,4.12,210,0.76,,,,90,500,Rain,light rain,10n
1623315600,2021-06-10 09:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,285.26,283.11,284.82,285.93,1011,,,94,3.6,170,1.52,,,,90,501,Rain,moderate rain,10n
1623319200,2021-06-10 10:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,285.12,283.97,283.71,285.93,1014,,,93,2.06,130,0.51,,,,75,500,Rain,light rain,10n
1623322800,2021-06-10 11:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,284.17,282.15,282.59,284.82,1014,,,100,3.36,131,,,,,90,701,Mist,mist,50n
1623326400,2021-06-10 12:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,283.83,281.42,282.59,284.82,1014,,,93,3.36,131,,,,,75,701,Mist,mist,50n
1623330000,2021-06-10 13:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,283.05,280.27,282.04,284.686,1012,,,93,3.6,120,,,,,40,802,Clouds,scattered clouds,03n
1623333600,2021-06-10 14:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,282.42,280.47,280.37,284.26,1016,,,100,2.57,260,0.25,,,,1,500,Rain,light rain,10n
1623337200,2021-06-10 15:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,282.12,279.47,279.26,284.82,1013,,,93,3.09,240,,,,,1,800,Clear,sky is clear,01n
1623340800,2021-06-10 16:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,281.93,280.58,279.26,285.37,1013,,,100,1.54,220,,,,,1,701,Mist,mist,50n
1623344400,2021-06-10 17:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,281.37,280.24,278.71,285.37,1013,,,100,1.03,300,,,,,0,800,Clear,sky is clear,01n
1623348000,2021-06-10 18:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,281.5,280.76,279.15,285.93,1013,,,100,0.51,330,,,,,75,701,Mist,mist,50n
1623351600,2021-06-10 19:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,281.78,279.67,279.26,286.48,1013,,,100,2.57,310,,,,,40,802,Clouds,scattered clouds,03n
1623355200,2021-06-10 20:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,281.81,279.71,279.15,285.93,1014,,,100,2.57,310,,,,,13,701,Mist,mist,50n
1623358800,2021-06-10 21:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,282.18,281.61,279.15,285.93,1014,,,100,0.51,290,,,,,13,701,Mist,mist,50n
1623362400,2021-06-10 22:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,282.19,280.54,279.82,284.82,1014,,,100,2.06,270,0.5,,,,13,500,Rain,light rain,10d
1623366000,2021-06-10 23:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,283.43,282.09,281.48,285.93,1014,,,100,2.09,160,,,,,0,800,Clear,sky is clear,01d
1623369600,2021-06-11 00:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,284.94,283.78,283.71,287.04,1015,,,94,2.06,270,,,,,0,800,Clear,sky is clear,01d
1623373200,2021-06-11 01:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,286.32,285.27,284.82,288.15,1015,,,88,2.06,200,,,,,0,800,Clear,sky is clear,01d
1623376800,2021-06-11 02:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,287.04,285.16,286.48,288.15,1014,,,82,3.09,180,,,,,40,802,Clouds,scattered clouds,03d
1623380400,2021-06-11 03:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,287.44,284.56,286.48,288.15,1013,,,88,5.14,190,0.5,,,,90,500,Rain,light rain,10d
1623384000,2021-06-11 04:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,287.49,285.71,287.04,288.15,1013,,,88,3.6,190,,,,,90,804,Clouds,overcast clouds,04d
1623387600,2021-06-11 05:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,287.47,284.99,286.727,288.15,1012,,,82,4.12,190,,,,,75,803,Clouds,broken clouds,04d
1623391200,2021-06-11 06:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,287.06,285.15,286.48,287.59,1012,,,88,3.6,190,,,,,0,800,Clear,sky is clear,01d
1623394800,2021-06-11 07:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,286.05,284.15,284.82,287.127,1012,,,87,3.09,190,,,,,0,800,Clear,sky is clear,01d
1623398400,2021-06-11 08:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,284.44,282.74,282.59,287.206,1012,,,93,2.57,210,,,,,66,803,Clouds,broken clouds,04n
1623402000,2021-06-11 09:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,283.77,282.19,282.04,287.206,1012,,,100,2.57,280,,,,,66,803,Clouds,broken clouds,04n
1623405600,2021-06-11 10:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,283.69,281.36,281.48,287.59,1012,,,100,3.6,300,,,,,90,804,Clouds,overcast clouds,04n
1623409200,2021-06-11 11:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,283.57,281.93,282.04,286.48,1012,,,100,2.57,300,,,,,90,804,Clouds,overcast clouds,04n
1623412800,2021-06-11 12:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,283.58,281.58,282.59,286.48,1012,,,100,3.09,300,,,,,90,300,Drizzle,light intensity drizzle,09n
1623416400,2021-06-11 13:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,283.6,279.88,282.59,286.48,1012,,,93,5.14,290,,,,,90,804,Clouds,overcast clouds,04n
1623420000,2021-06-11 14:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,283.63,279.3,282.59,285.93,1012,,,87,5.66,290,,,,,90,804,Clouds,overcast clouds,04n
1623423600,2021-06-11 15:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,283.86,279.49,283.15,285.93,1011,,,93,6.17,280,0.5,,,,90,500,Rain,light rain,10n
1623427200,2021-06-11 16:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,284.06,280.46,283.15,286.48,1011,,,93,5.14,260,,,,,75,803,Clouds,broken clouds,04n
1623430800,2021-06-11 17:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,283.88,280.23,283.15,285,1011,,,93,5.14,270,,,,,90,804,Clouds,overcast clouds,04n
1623434400,2021-06-11 18:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,283.69,279.99,282.59,285.37,1011,,,93,5.14,280,,,,,90,804,Clouds,overcast clouds,04n
1623438000,2021-06-11 19:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,283.62,278.57,282.59,285,1011,,,87,6.69,270,,,,,90,804,Clouds,overcast clouds,04n
1623441600,2021-06-11 20:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,283.34,278.22,282.04,286.333,1011,,,87,6.69,280,,,,,40,802,Clouds,scattered clouds,03n
1623445200,2021-06-11 21:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,283.26,278.12,281.48,286.333,1012,,,87,6.69,290,,,,,90,804,Clouds,overcast clouds,04n
1623448800,2021-06-11 22:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,283.28,278.04,281.48,286.333,1012,,,93,7.2,280,,,,,90,804,Clouds,overcast clouds,04d
1623452400,2021-06-11 23:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,283.72,278.34,281.48,286.124,1013,,,87,7.2,290,,,,,0,800,Clear,sky is clear,01d
1623456000,2021-06-12 00:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,285.19,279.23,283.15,287.59,1013,,,82,8.23,290,,,,,0,800,Clear,sky is clear,01d
1623459600,2021-06-12 01:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,286.28,280.6,284.26,288.71,1013,,,82,8.23,280,,,,,0,800,Clear,sky is clear,01d
1623463200,2021-06-12 02:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,287.06,281.33,285.37,288.71,1012,,,77,8.23,270,,,,,40,802,Clouds,scattered clouds,03d
1623466800,2021-06-12 03:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,287.82,283.01,286.48,289.82,1012,,,77,7.2,270,0.25,,,,75,500,Rain,light rain,10d
1623470400,2021-06-12 04:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,288.14,282.14,286.495,289.82,1012,,,67,8.23,280,,,,,40,802,Clouds,scattered clouds,03d
1623474000,2021-06-12 05:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,288.19,284,286.796,289.26,1012,,,67,5.66,270,,,,,40,802,Clouds,scattered clouds,03d
1623477600,2021-06-12 06:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,287.52,282.36,285.93,288.71,1013,,,72,7.2,290,,,,,75,803,Clouds,broken clouds,04d
1623481200,2021-06-12 07:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,286.48,283.07,285.37,288.15,1012,,,76,4.63,280,,,,,40,802,Clouds,scattered clouds,03d
1623484800,2021-06-12 08:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,284.88,282.31,283.471,287.04,1013,,,87,3.6,310,,,,,55,803,Clouds,broken clouds,04n
1623488400,2021-06-12 09:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,284.21,280.75,283.15,287.04,1014,,,87,4.63,290,,,,,90,804,Clouds,overcast clouds,04n
1623492000,2021-06-12 10:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,283.72,281.11,282.59,286.971,1014,,,93,3.6,300,,,,,40,802,Clouds,scattered clouds,03n
1623495600,2021-06-12 11:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,283.28,280.19,282.15,286.236,1015,,,93,4.12,290,,,,,0,800,Clear,sky is clear,01n
1623499200,2021-06-12 12:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,283.27,281.62,282.15,285.93,1015,,,93,2.06,260,,,,,75,803,Clouds,broken clouds,04n
1623502800,2021-06-12 13:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,283.52,281.58,282.15,286.236,1016,,,93,2.57,280,,,,,40,701,Mist,mist,50n
1623506400,2021-06-12 14:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,283.63,281.64,282.04,285.37,1016,,,100,3.09,290,,,,,90,804,Clouds,overcast clouds,04n
1623510000,2021-06-12 15:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,283.4,281.06,282.15,285.37,1016,,,93,3.09,290,,,,,40,802,Clouds,scattered clouds,03n
1623513600,2021-06-12 16:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,283.63,282.01,282.15,286.2,1015,,,100,2.57,270,,,,,90,804,Clouds,overcast clouds,04n
1623517200,2021-06-12 17:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,283.77,282.54,283.15,285.37,1015,,,100,2.06,280,,,,,90,804,Clouds,overcast clouds,04n
1623520800,2021-06-12 18:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,283.72,281.11,282.59,285.37,1015,,,93,3.6,280,,,,,90,804,Clouds,overcast clouds,04n
1623524400,2021-06-12 19:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,283.25,280.87,282.04,285.37,1015,,,93,3.09,270,,,,,90,804,Clouds,overcast clouds,04n
1623528000,2021-06-12 20:00:00 +0000 UTC,36000,Waurn Ponds,-38.208813,144.270915,282.85,279.3,282.04,285.37,1016,,,93,4.63,280,,,,,90,804,Clouds,overcast clouds,04n
